Region;Comuna;Codigo_comuna;Fec;Fecha;Clave;Casos_Diarios;Casos_Acumulados;acumulados_corregidos;Muertes;Casos_Activos;activos_corregidos;Recuperados;Recuperados_Diarios;Dia;Fallecidos_Diarios;on-off;Max_Dia
Los_Lagos;Frutillar;10105;58;43950;1010543950;0;6;29,66918855;0;0;0;6;0;40;0;ON;50
Los_Rios;Futrono;14202;58;43950;1420243950;0;5;32,76325274;0;0;0;5;0;34;0;ON;44
La_Araucania;Galvarino;9106;58;43950;910643950;0;2;15,83155228;0;0;0;2;0;19;0;ON;29
La_Araucania;Gorbea;9107;58;43950;910743950;0;12;79,21837866;0;2;13,20306311;10;0;40;0;ON;50
O_Higgins;Graneros;6106;58;43950;610643950;0;2;5,478851633;0;2;5,478851633;0;0;7;0;ON;17
Valparaiso;Hijuelas;5503;58;43950;550343950;0;1;5,235876224;0;1;5,235876224;0;0;12;0;ON;22
Los_Lagos;Hualaihue;10403;58;43950;1040343950;0;3;31,49606299;0;0;0;3;0;31;0;ON;41
Biobio;Hualpen;8112;58;43950;811243950;0;104;106,9155881;0;28;28,78496602;76;7;38;0;ON;48
Biobio;Hualqui;8105;58;43950;810543950;0;19;72,51631617;0;8;30,53318576;11;3;37;0;ON;47
Metropolitana;Huechuraba;13107;58;43950;1310743950;0;82;72,87075217;0;26;23,10536044;56;2;41;0;ON;51
Coquimbo;Illapel;4201;58;43950;420143950;0;18;54,87637572;0;0;0;18;0;26;0;ON;36
Metropolitana;Independencia;13108;58;43950;1310843950;0;246;173,1601732;0;173;121,7752437;73;7;41;0;ON;51
Tarapaca;Iquique;1101;58;43950;110143950;4;82;36,69511284;1;54;24,16507431;27;1;38;0;ON;48
Metropolitana;Isla_de_Maipo;13603;58;43950;1360343950;0;13;32,36165393;0;2;4,978715989;11;0;26;0;ON;36
Valparaiso;Isla_de_Pascua;5201;58;43950;520143950;0;5;60,40836052;0;0;0;5;0;37;0;ON;47
Metropolitana;La_Cisterna;13109;58;43950;1310943950;0;84;83,63701535;0;38;37,83579266;46;1;41;0;ON;51
Valparaiso;La_Cruz;5504;58;43950;550443950;0;8;31,59432882;0;3;11,84787331;5;0;30;0;ON;40
Metropolitana;La_Florida;13110;58;43950;1311043950;0;328;81,5042504;0;125;31,06107104;203;21;46;0;ON;56
Metropolitana;La_Granja;13111;58;43950;1311143950;0;95;77,51495223;0;40;32,63787462;55;2;40;0;ON;50
Valparaiso;La_Ligua;5401;58;43950;540143950;0;2;5,299557487;0;0;0;2;0;35;0;ON;45
Metropolitana;La_Pintana;13112;58;43950;1311243950;0;195;102,9920511;1;112;59,15440885;82;7;35;0;ON;45
Metropolitana;La_Reina;13113;58;43950;1311343950;0;84;83,78885209;0;26;25,9346447;58;1;40;0;ON;50
Coquimbo;La_Serena;4101;58;43950;410143950;0;19;7,610472009;0;7;2,803858109;12;0;31;0;ON;41
Los_Rios;La_Union;14201;58;43950;1420143950;1;30;75,8763721;0;9;22,76291163;21;0;38;0;ON;48
Los_Rios;Lago_Ranco;14203;58;43950;1420343950;0;2;19,43256899;0;0;0;2;0;34;0;ON;44
Biobio;Laja;8304;58;43950;830443950;0;12;50,26599087;0;5;20,94416286;7;0;32;0;ON;42
Metropolitana;Lampa;13302;58;43950;1330243950;0;68;53,58634494;0;24;18,91282763;44;2;39;0;ON;49
Los_Rios;Lanco;14103;58;43950;1410343950;0;5;28,32540222;0;1;5,665080444;4;0;30;0;ON;40
O_Higgins;Las_Cabras;6107;58;43950;610743950;0;3;11,21537254;0;2;7,476915025;1;0;15;0;ON;25
Metropolitana;Las_Condes;13114;58;43950;1311443950;0;355;107,3289011;0;43;13,00040211;312;2;53;0;ON;63
La_Araucania;Lautaro;9108;58;43950;910843950;0;39;95,7149168;1;13;31,90497227;25;1;32;0;ON;42
Maule;Licanten;7303;58;43950;730343950;0;2;28,6163972;0;1;14,3081986;1;1;14;0;ON;24
Valparaiso;Limache;5802;58;43950;580243950;0;23;46,06356772;0;6;12,01658288;17;4;36;0;ON;46
Maule;Linares;7401;58;43950;740143950;2;26;25,72398168;1;12;11,87260693;13;0;39;0;ON;49
O_Higgins;Litueche;6203;58;43950;620343950;2;5;73,90983001;0;5;73,90983001;0;0;6;0;ON;16
Valparaiso;Llaillay;5703;58;43950;570343950;1;3;11,30667471;0;1;3,768891569;2;0;28;0;ON;38
Los_Lagos;Llanquihue;10107;58;43950;1010743950;0;1;5,370280866;0;1;5,370280866;0;0;10;0;ON;20
Metropolitana;Lo_Barnechea;13115;58;43950;1311543950;0;194;156,3557819;0;56;45,13362778;138;7;34;0;ON;44
Metropolitana;Lo_Espejo;13116;58;43950;1311643950;0;100;96,27882347;0;42;40,43710586;58;1;39;0;ON;49
Metropolitana;Lo_Prado;13117;58;43950;1311743950;0;111;106,3187839;0;56;53,63830541;55;5;39;0;ON;49
La_Araucania;Loncoche;9109;58;43950;910943950;1;12;48,50640689;0;3;12,12660172;9;0;29;0;ON;39
Maule;Longavi;7403;58;43950;740343950;0;4;12,19140506;1;0;0;3;0;38;0;ON;48
Biobio;Los_Alamos;8206;58;43950;820643950;0;1;4,439708755;0;1;4,439708755;0;0;8;0;ON;18
Valparaiso;Los_Andes;5301;58;43950;530143950;2;9;13,21721763;1;2;2,937159473;6;0;37;0;ON;47
Biobio;Los_Angeles;8301;58;43950;830143950;0;31;14,18666911;0;5;2,288172437;26;1;52;0;ON;62
Los_Lagos;Los_Muermos;10106;58;43950;1010643950;0;1;5,612617163;0;0;0;1;0;35;0;ON;45
Coquimbo;Los_Vilos;4203;58;43950;420343950;0;1;4,278257893;0;0;0;1;0;35;0;ON;45
Biobio;Lota;8106;58;43950;810643950;0;1;2,18579235;0;0;0;1;0;40;0;ON;50
La_Araucania;Lumaco;9207;58;43950;920743950;4;5;49,75124378;0;5;49,75124378;0;0;3;0;ON;13
O_Higgins;Machali;6108;58;43950;610843950;0;16;26,70538948;0;8;13,35269474;8;0;43;0;ON;53
Metropolitana;Macul;13118;58;43950;1311843950;0;110;81,70238051;0;55;40,85119026;55;3;39;0;ON;49
Los_Rios;Mafil;14105;58;43950;1410543950;0;2;27,06726215;0;1;13,53363107;1;0;39;0;ON;49
Metropolitana;Maipu;13119;58;43950;1311943950;15;446;77,0819471;2;168;29,03535227;276;27;43;0;ON;53
Antofagasta;Maria_Elena;2302;58;43950;230243950;2;18;264,1620194;0;15;220,1350161;3;1;17;0;ON;27
Metropolitana;Maria_Pinto;13504;58;43950;1350443950;0;1;6,699718612;0;0;0;1;0;35;0;ON;45
Los_Rios;Mariquina;14106;58;43950;1410643950;0;9;38,70967742;0;1;4,301075269;8;0;32;0;ON;42
Maule;Maule;7105;58;43950;710543950;0;23;38,33333333;0;15;25;8;2;34;0;ON;44
Los_Lagos;Maullin;10108;58;43950;1010843950;0;1;6,714113066;0;0;0;1;0;20;0;ON;30
Antofagasta;Mejillones;2102;58;43950;210243950;5;71;480,5089334;1;53;358,6897672;17;3;28;0;ON;38
Metropolitana;Melipilla;13501;58;43950;1350143950;0;48;33,89543259;0;27;19,06618083;21;1;37;0;ON;47
Maule;Molina;7304;58;43950;730443950;0;7;14,0562249;2;2;4,016064257;3;0;31;0;ON;41
Biobio;Mulchen;8305;58;43950;830543950;0;5;16,10772849;0;0;0;5;0;35;0;ON;45
Biobio;Nacimiento;8306;58;43950;830643950;0;10;35,78585743;0;1;3,578585743;9;0;43;0;ON;53
Magallanes;Natales;12401;58;43950;1240143950;0;8;33,63888655;0;3;12,61458246;5;0;33;0;ON;43
O_Higgins;Navidad;6205;58;43950;620543950;0;2;28,96871379;0;2;28,96871379;0;0;2;0;ON;12
Biobio;Negrete;8307;58;43950;830743950;0;2;19,17729408;0;0;0;2;0;23;0;ON;33
Nuble;Ninhue;16204;58;43950;1620443950;0;4;73,88252678;0;2;36,94126339;2;0;20;0;ON;30
Nuble;Niquen;16303;58;43950;1630343950;0;3;25,93585199;1;0;0;2;0;22;0;ON;32
La_Araucania;Nueva_Imperial;9111;58;43950;911143950;1;45;133,2267519;2;10;29,60594487;33;0;38;0;ON;48
Metropolitana;NuNoa;13120;58;43950;1312043950;0;291;116,3106734;0;82;32,77482893;209;14;50;0;ON;60
O_Higgins;Olivar;6111;58;43950;611143950;0;6;41,02844639;0;0;0;6;0;29;0;ON;39
Valparaiso;Olmue;5803;58;43950;580343950;0;2;10,38098204;0;0;0;2;1;18;0;ON;28
Los_Lagos;Osorno;10301;58;43950;1030143950;2;284;163,7737155;8;30;17,30004037;246;7;43;0;ON;53
Coquimbo;Ovalle;4301;58;43950;430143950;1;10;8,246130503;0;2;1,649226101;8;0;37;0;ON;47
Metropolitana;Padre_Hurtado;13604;58;43950;1360443950;0;40;53,91707554;0;12;16,17512266;28;1;38;0;ON;48
La_Araucania;Padre_las_Casas;9112;58;43950;911243950;0;89;108,3911826;3;32;38,97211058;54;2;38;0;ON;48
Los_Rios;Paillaco;14107;58;43950;1410743950;0;2;9,616309261;0;1;4,80815463;1;0;30;0;ON;40
Metropolitana;Paine;13404;58;43950;1340443950;0;15;18,123384;0;6;7,249353599;9;0;41;0;ON;51
Maule;Parral;7404;58;43950;740443950;0;9;20,20474138;0;3;6,734913793;6;0;32;0;ON;42
Metropolitana;Pedro_Aguirre_Cerda;13121;58;43950;1312143950;0;129;119,6627181;1;54;50,09137037;74;3;37;0;ON;47
Maule;Pelarco;7106;58;43950;710643950;0;5;55,04789167;0;0;0;5;2;19;0;ON;29
Maule;Pelluhue;7203;58;43950;720343950;0;2;24,71576866;0;1;12,35788433;1;0;33;0;ON;43
Nuble;Pemuco;16105;58;43950;1610543950;0;6;69,45248293;0;3;34,72624146;3;0;24;0;ON;34
Metropolitana;PeNaflor;13605;58;43950;1360543950;0;51;50,46606899;0;23;22,75920758;28;1;37;0;ON;47
Metropolitana;PeNalolen;13122;58;43950;1312243950;0;254;95,20311247;0;102;38,23117115;152;11;37;0;ON;47
Maule;Pencahue;7107;58;43950;710743950;0;3;34,87966516;0;3;34,87966516;0;0;13;0;ON;23
Biobio;Penco;8107;58;43950;810743950;0;19;38,10287777;0;7;14,03790234;12;1;29;0;ON;39
La_Araucania;Perquenco;9113;58;43950;911343950;0;6;83,06797729;0;2;27,68932576;4;1;19;0;ON;29
Valparaiso;Petorca;5404;58;43950;540443950;0;6;56,82894488;0;0;0;6;0;32;0;ON;42
O_Higgins;Peumo;6112;58;43950;611243950;1;2;13,37613697;0;1;6,688068486;1;0;26;0;ON;36
Tarapaca;Pica;1405;58;43950;140543950;0;31;520,3088285;0;9;151,0574018;22;3;26;0;ON;36
Nuble;Pinto;16106;58;43950;1610643950;0;12;101,010101;0;4;33,67003367;8;0;28;0;ON;38
Metropolitana;Pirque;13202;58;43950;1320243950;0;19;62,43222817;0;7;23,00134722;12;0;33;0;ON;43
La_Araucania;Pitrufquen;9114;58;43950;911443950;0;19;72,80809319;0;2;7,66400981;17;0;38;0;ON;48
O_Higgins;Placilla;6308;58;43950;630843950;0;1;10,91226539;0;0;0;1;0;41;0;ON;51
Magallanes;Porvenir;12301;58;43950;1230143950;0;8;109,244845;0;3;40,96681688;5;1;29;0;ON;39
Tarapaca;Pozo_Almonte;1401;58;43950;140143950;0;2;11,49755677;0;0;0;2;0;25;0;ON;35
Magallanes;Primavera;12302;58;43950;1230243950;0;1;144,092219;0;0;0;1;1;14;0;ON;24
Metropolitana;Providencia;13123;58;43950;1312343950;0;200;126,783688;0;44;27,89241136;156;6;56;0;ON;66
Valparaiso;Puchuncavi;5105;58;43950;510543950;1;1;4,98231279;0;1;4,98231279;0;0;1;0;START;11
La_Araucania;Pucon;9115;58;43950;911543950;0;14;47,00826002;0;4;13,43093144;10;3;38;0;ON;48
Metropolitana;Pudahuel;13124;58;43950;1312443950;0;167;65,97165984;0;72;28,44287131;95;4;37;0;ON;47
Metropolitana;Puente_Alto;13201;58;43950;1320143950;0;764;118,282916;0;315;48,76847977;449;81;41;0;ON;51
Los_Lagos;Puerto_Montt;10101;58;43950;1010143950;1;74;27,46865233;0;3;1,113594013;71;2;54;0;ON;64
Los_Lagos;Puerto_Octay;10302;58;43950;1030243950;0;4;43,51610096;0;3;32,63707572;1;0;32;0;ON;42
Los_Lagos;Puerto_Varas;10109;58;43950;1010943950;0;9;18,51090086;0;2;4,113533525;7;0;43;0;ON;53
Coquimbo;Punitaqui;4304;58;43950;430443950;1;2;16,4406083;0;2;16,4406083;0;0;8;0;ON;18
Magallanes;Punta_Arenas;12101;58;43950;1210143950;21;666;469,0669371;11;217;152,8341222;438;21;44;1;ON;54
La_Araucania;Puren;9208;58;43950;920843950;0;2;16,4095832;0;0;0;2;0;19;0;ON;29
Los_Lagos;Purranque;10303;58;43950;1030343950;0;17;80,64516129;0;1;4,743833017;16;0;28;0;ON;38
Valparaiso;Putaendo;5705;58;43950;570543950;1;6;34,00396713;0;4;22,66931142;2;0;35;0;ON;45
Los_Lagos;Puyehue;10304;58;43950;1030443950;0;2;16,96784593;0;1;8,483922966;1;0;38;0;ON;48
Metropolitana;Quilicura;13125;58;43950;1312543950;0;236;92,66021186;0;130;51,04164213;106;3;37;0;ON;47
Nuble;Quillon;16107;58;43950;1610743950;0;28;149,1186025;1;3;15,97699313;24;0;39;0;ON;49
Valparaiso;Quillota;5501;58;43950;550143950;0;22;22,54745214;0;3;3,074652564;19;0;43;0;ON;53
Valparaiso;Quilpue;5801;58;43950;580143950;1;31;18,55343089;0;9;5,386479935;22;2;41;0;ON;51
Los_Lagos;Quinchao;10210;58;43950;1021043950;0;1;12,05109665;0;0;0;1;0;35;0;ON;45
O_Higgins;Quinta_de_Tilcoco;6114;58;43950;611443950;0;1;7,20616848;0;0;0;1;0;36;0;ON;46
Metropolitana;Quinta_Normal;13126;58;43950;1312643950;0;194;142,2621143;0;77;56,46485979;117;9;36;0;ON;46
Valparaiso;Quintero;5107;58;43950;510743950;0;9;24,90660025;0;5;13,83700014;4;0;37;0;ON;47
Nuble;Quirihue;16201;58;43950;1620143950;0;4;32,80839895;1;0;0;3;0;24;0;ON;34
O_Higgins;Rancagua;6101;58;43950;610143950;1;33;12,4429228;1;17;6,409990536;15;0;41;0;ON;51
Nuble;Ranquil;16206;58;43950;1620643950;0;10;159,7188947;0;1;15,97188947;9;0;39;0;ON;49
Maule;Rauco;7305;58;43950;730543950;0;2;17,78093883;0;0;0;2;0;28;0;ON;38
Metropolitana;Recoleta;13127;58;43950;1312743950;0;226;118,900434;0;129;67,86794686;97;12;45;0;ON;55
La_Araucania;Renaico;9209;58;43950;920943950;0;4;36,92421305;0;2;18,46210653;2;0;19;0;ON;29
Metropolitana;Renca;13128;58;43950;1312843950;22;169;105,0687921;1;104;64,6577182;64;8;42;0;ON;52
O_Higgins;Rengo;6115;58;43950;611543950;0;8;12,55689845;0;7;10,98728614;1;0;30;0;ON;40
O_Higgins;Requinoa;6116;58;43950;611643950;0;4;13,17045866;0;3;9,877843996;1;0;43;0;ON;53
Maule;Retiro;7405;58;43950;740543950;0;1;4,745859238;0;0;0;1;0;17;0;ON;27
Valparaiso;Rinconada;5303;58;43950;530343950;0;2;17,75725828;0;0;0;2;0;23;0;ON;33
Los_Rios;Rio_Bueno;14204;58;43950;1420443950;1;12;36,44646925;0;7;21,26044039;5;0;25;0;ON;35
Maule;Rio_Claro;7108;58;43950;710843950;0;8;54,22625907;1;3;20,33484715;4;1;42;0;ON;52
Coquimbo;Rio_Hurtado;4305;58;43950;430543950;0;1;22,87282708;0;0;0;1;0;34;0;ON;44
Los_Lagos;Rio_Negro;10305;58;43950;1030543950;0;5;35,0262697;0;1;7,00525394;4;0;33;0;ON;43
Maule;Romeral;7306;58;43950;730643950;0;13;80,39579468;2;7;43,29004329;4;0;33;0;ON;43
La_Araucania;Saavedra;9116;58;43950;911643950;4;20;156,335496;0;20;156,335496;0;0;13;0;ON;23
Maule;Sagrada_Familia;7307;58;43950;730743950;0;2;10,27274128;0;1;5,136370641;1;0;26;0;ON;36
Coquimbo;Salamanca;4204;58;43950;420443950;0;7;24,04671934;0;0;0;7;1;41;0;ON;51
Valparaiso;San_Antonio;5601;58;43950;560143950;3;60;62,00845382;1;33;34,1046496;26;6;36;0;ON;46
Metropolitana;San_Bernardo;13401;58;43950;1340143950;0;372;111,099165;0;182;54,35496781;190;30;43;0;ON;53
Nuble;San_Carlos;16301;58;43950;1630143950;1;35;62,22000996;2;2;3,55542914;31;0;39;0;ON;49
Maule;San_Clemente;7109;58;43950;710943950;0;10;21,60200467;1;8;17,28160373;1;1;14;1;ON;24
Valparaiso;San_Esteban;5304;58;43950;530443950;0;3;14,5327714;0;3;14,5327714;0;0;12;0;ON;22
Nuble;San_Fabian;16304;58;43950;1630443950;0;8;171,895144;0;2;42,97378599;6;0;33;0;ON;43
Valparaiso;San_Felipe;5701;58;43950;570143950;1;7;8,383835964;0;1;1,197690852;6;0;39;0;ON;49
O_Higgins;San_Fernando;6301;58;43950;630143950;0;5;6,35792579;0;1;1,271585158;4;0;42;0;ON;52
Nuble;San_Ignacio;16108;58;43950;1610843950;1;7;42,10779596;0;3;18,04619827;4;0;28;0;ON;38
Maule;San_Javier;7406;58;43950;740643950;2;22;44,48848355;0;12;24,26644557;10;0;30;0;ON;40
Metropolitana;San_Joaquin;13129;58;43950;1312943950;0;149;143,9822196;1;72;69,57530077;76;5;38;0;ON;48
Metropolitana;San_Jose_de_Maipo;13203;58;43950;1320343950;0;8;42,90924694;0;4;21,45462347;4;0;20;0;ON;30
Los_Lagos;San_Juan_de_La_Costa;10306;58;43950;1030643950;0;24;314,1772483;0;10;130,9071868;14;0;26;0;ON;36
Metropolitana;San_Miguel;13130;58;43950;1313043950;0;173;130,017511;0;69;51,85669515;104;4;44;0;ON;54
Nuble;San_Nicolas;16305;58;43950;1630543950;0;16;131,4492277;1;1;8,215576733;14;0;29;0;ON;39
Los_Lagos;San_Pablo;10307;58;43950;1030743950;0;8;75,80782716;1;3;28,42793518;4;0;34;0;ON;44
Metropolitana;San_Pedro;13505;58;43950;1350543950;0;2;16,73220112;0;2;16,73220112;0;0;10;0;ON;20
Antofagasta;San_Pedro_de_Atacama;2203;58;43950;220343950;0;4;38,33620855;0;0;0;4;0;32;0;ON;42
Biobio;San_Pedro_de_la_Paz;8108;58;43950;810843950;0;99;67,85190465;0;27;18,5050649;72;1;43;0;ON;53
Maule;San_Rafael;7110;58;43950;711043950;0;3;30,12350638;0;1;10,04116879;2;0;27;0;ON;37
Metropolitana;San_Ramon;13131;58;43950;1313143950;0;90;104,0342157;0;61;70,51207953;29;1;31;0;ON;41
O_Higgins;San_Vicente;6117;58;43950;611743950;1;5;9,878104194;0;1;1,975620839;4;0;29;0;ON;39
Biobio;Santa_Barbara;8311;58;43950;831143950;0;2;13,70614035;0;0;0;2;0;32;0;ON;42
O_Higgins;Santa_Cruz;6310;58;43950;631043950;0;2;4,866653689;0;1;2,433326844;1;0;26;0;ON;36
Biobio;Santa_Juana;8109;58;43950;810943950;0;2;13,53271534;0;2;13,53271534;0;0;12;0;ON;22
Valparaiso;Santa_Maria;5706;58;43950;570643950;5;7;42,76898638;0;5;30,54927598;2;0;32;0;ON;42
Metropolitana;Santiago;13101;58;43950;1310143950;0;700;139,1243513;4;245;48,69352297;451;44;47;0;ON;57
Valparaiso;Santo_Domingo;5606;58;43950;560643950;1;18;150,8295626;0;7;58,65594101;11;1;41;0;ON;51
Metropolitana;Talagante;13601;58;43950;1360143950;0;33;40,32356607;0;8;9,775409956;25;1;38;0;ON;48
Maule;Talca;7101;58;43950;710143950;1;159;67,16682719;2;98;41,39842179;59;3;58;0;ON;68
Biobio;Talcahuano;8110;58;43950;811043950;3;98;61,89017651;3;17;10,73605103;78;0;45;0;ON;55
Antofagasta;Taltal;2104;58;43950;210443950;0;7;51,25576627;0;0;0;7;0;31;0;ON;41
La_Araucania;Temuco;9101;58;43950;910143950;1;666;219,8520455;14;116;38,29254847;536;38;45;0;ON;55
Maule;Teno;7308;58;43950;730843950;1;3;9,724473258;1;1;3,241491086;1;0;22;0;ON;32
La_Araucania;Teodoro_Schmidt;9117;58;43950;911743950;0;6;38,00836184;0;1;6,334726973;5;0;31;0;ON;41
Atacama;Tierra_Amarilla;3103;58;43950;310343950;0;6;41,92286193;0;2;13,97428731;4;0;23;0;ON;33
Metropolitana;Tiltil;13303;58;43950;1330343950;0;5;23,28071891;0;1;4,656143782;4;0;24;0;ON;34
Biobio;Tirua;8207;58;43950;820743950;0;4;36,30093475;0;0;0;4;0;29;0;ON;39
Antofagasta;Tocopilla;2301;58;43950;230143950;0;11;39,1751843;0;4;14,24552156;7;1;42;0;ON;52
La_Araucania;Tolten;9118;58;43950;911843950;0;6;59,67180507;1;0;0;6;0;29;0;ON;39
Biobio;Tome;8111;58;43950;811143950;0;50;85,13681486;0;15;25,54104446;35;1;42;0;ON;52
La_Araucania;Traiguen;9210;58;43950;921043950;0;3;15,53277415;0;1;5,177591384;2;0;19;0;ON;29
Biobio;Tucapel;8312;58;43950;831243950;0;1;6,576783953;0;1;6,576783953;0;0;13;0;ON;23
Los_Rios;Valdivia;14101;58;43950;1410143950;0;107;60,52926335;4;3;1,69708215;100;3;45;0;ON;55
Atacama;Vallenar;3301;58;43950;330143950;1;14;24,557526;0;14;24,557526;0;0;8;0;ON;18
Valparaiso;Valparaiso;5101;58;43950;510143950;9;77;24,38777191;1;28;8,868280694;48;4;41;1;ON;51
La_Araucania;Victoria;9211;58;43950;921143950;7;70;197,3665661;4;54;152,2542081;12;0;34;0;ON;44
La_Araucania;Vilcun;9119;58;43950;911943950;1;40;130,0136514;0;13;42,25443672;27;1;34;0;ON;44
Maule;Villa_Alegre;7407;58;43950;740743950;0;2;11,42074006;0;2;11,42074006;0;0;11;0;ON;21
Valparaiso;Villa_Alemana;5804;58;43950;580443950;0;15;10,76735338;0;2;1,435647118;13;1;36;0;ON;46
La_Araucania;Villarrica;9120;58;43950;912043950;0;19;32,14726833;0;2;3,383922982;17;0;31;0;ON;41
Valparaiso;ViNa_del_Mar;5109;58;43950;510943950;2;114;31,54652698;4;30;8,301717625;80;2;45;1;ON;55
Metropolitana;Vitacura;13132;58;43950;1313243950;0;138;142,6002852;0;9;9,3000186;129;1;57;0;ON;67
Maule;Yerbas_Buenas;7408;58;43950;740843950;0;2;10,41666667;0;2;10,41666667;0;0;12;0;ON;22
Biobio;Yumbel;8313;58;43950;831343950;0;6;27,11006687;0;1;4,518344479;5;0;35;0;ON;45
Nuble;Yungay;16109;58;43950;1610943950;4;52;279,630028;0;9;48,39750484;43;1;33;0;ON;43
Valparaiso;Algarrobo;5602;59;43951;560243951;0;10;65,90220113;1;0;0;9;0;34;0;ON;43
Tarapaca;Alto_Hospicio;1107;59;43951;110743951;4;71;54,61580474;0;55;42,30801775;16;0;37;0;ON;46
Los_Lagos;Ancud;10202;59;43951;1020243951;0;10;23,55268736;0;7;16,48688115;3;2;16;0;ON;25
La_Araucania;Angol;9201;59;43951;920143951;4;93;165,899604;4;51;90,97720218;38;0;44;1;ON;53
Antofagasta;Antofagasta;2101;59;43951;210143951;20;360;84,56163016;4;211;49,56251101;145;13;43;1;ON;52
Biobio;Arauco;8202;59;43951;820243951;0;7;18,09767574;0;1;2,585382249;6;0;37;0;ON;46
Arica_y_Parinacota;Arica;15101;59;43951;1510143951;7;284;114,7233713;4;146;58,97750776;134;5;45;0;ON;54
Aysen;Aisen;11201;59;43951;1120143951;0;1;3,999680026;0;0;0;1;0;48;0;ON;57
Metropolitana;Buin;13402;59;43951;1340243951;0;65;59,28439179;3;19;17,32928375;43;1;36;0;ON;45
Nuble;Bulnes;16102;59;43951;1610243951;4;66;291,9449728;1;17;75,19794754;48;2;42;0;ON;51
Valparaiso;Cabildo;5402;59;43951;540243951;0;3;14,51870493;0;3;14,51870493;0;0;6;0;ON;15
Magallanes;Cabo_de_Hornos;12201;59;43951;1220143951;0;19;958,1442259;0;2;100,8572869;17;0;42;0;ON;51
Biobio;Cabrero;8303;59;43951;830343951;0;16;52,07485761;0;7;22,7827502;9;1;36;0;ON;45
Antofagasta;Calama;2201;59;43951;220143951;5;68;35,72629455;0;47;24,69317418;21;0;48;0;ON;57
Los_Lagos;Calbuco;10102;59;43951;1010243951;0;7;19,05072937;0;1;2,721532767;6;1;39;0;ON;48
Valparaiso;Calera;5502;59;43951;550243951;0;22;41,05166912;1;8;14,92787968;13;0;36;0;ON;45
Metropolitana;Calera_de_Tango;13403;59;43951;1340343951;0;15;52,58545136;0;4;14,02278703;11;0;38;0;ON;47
Valparaiso;Calle_Larga;5302;59;43951;530243951;0;6;36,40334911;0;2;12,1344497;4;1;30;0;ON;39
La_Araucania;Carahue;9102;59;43951;910243951;0;31;121,6354077;0;9;35,31350545;22;5;39;0;ON;48
Valparaiso;Cartagena;5603;59;43951;560343951;2;8;31,54947352;0;6;23,66210514;2;0;27;0;ON;36
Valparaiso;Casablanca;5102;59;43951;510243951;0;3;10,28453891;0;0;0;3;0;38;0;ON;47
Los_Lagos;Castro;10201;59;43951;1020143951;0;7;14,70372004;0;0;0;7;0;36;0;ON;45
Maule;Cauquenes;7201;59;43951;720143951;0;13;29,44974288;0;5;11,32682419;8;2;34;0;ON;43
Metropolitana;Cerrillos;13102;59;43951;1310243951;0;80;89,93210126;1;31;34,84868924;48;4;37;0;ON;46
Metropolitana;Cerro_Navia;13103;59;43951;1310343951;1;136;95,46204331;0;57;40,00982698;79;7;43;0;ON;52
Los_Lagos;Chaiten;10401;59;43951;1040143951;0;1;19,92031873;0;0;0;1;0;30;0;ON;39
Maule;Chanco;7202;59;43951;720243951;0;3;32,15089487;0;3;32,15089487;0;0;13;0;ON;22
Biobio;Chiguayante;8103;59;43951;810343951;0;62;67,99736784;1;22;24,12809827;39;1;41;0;ON;50
Aysen;Chile_Chico;11401;59;43951;1140143951;0;1;19,52743605;0;0;0;1;0;30;0;ON;39
Nuble;Chillan;16101;59;43951;1610143951;2;411;206,9236346;7;26;13,09005961;378;5;50;0;ON;59
Nuble;Chillan_Viejo;16103;59;43951;1610343951;0;55;162,5920123;0;7;20,69352884;48;1;46;0;ON;55
O_Higgins;Chimbarongo;6303;59;43951;630343951;0;3;7,958404075;0;1;2,652801358;2;0;37;0;ON;46
La_Araucania;Cholchol;9121;59;43951;912143951;1;6;48,61842638;0;1;8,103071064;5;0;22;0;ON;31
Los_Lagos;Cochamo;10103;59;43951;1010343951;0;1;24,96255617;0;0;0;1;0;20;0;ON;29
O_Higgins;Codegua;6102;59;43951;610243951;0;1;7,094211124;0;1;7,094211124;0;0;12;0;ON;21
Nuble;Coelemu;16203;59;43951;1620343951;0;4;23,74591867;0;0;0;4;0;29;0;ON;38
Nuble;Coihueco;16302;59;43951;1630243951;0;33;116,2995595;0;19;66,96035242;14;3;28;0;ON;37
O_Higgins;Coinco;6103;59;43951;610343951;0;1;12,76976121;0;1;12,76976121;0;0;8;0;ON;17
Maule;Colbun;7402;59;43951;740243951;0;6;26,58985154;0;1;4,431641923;5;0;44;0;ON;53
Metropolitana;Colina;13301;59;43951;1330143951;0;103;57,11022273;0;22;12,1983;81;1;43;0;ON;52
La_Araucania;Collipulli;9202;59;43951;920243951;0;3;11,47315282;2;1;3,824384274;0;0;11;0;ON;20
Biobio;Concepcion;8101;59;43951;810143951;0;140;58,80079969;3;8;3,360045697;129;0;49;0;ON;58
Metropolitana;Conchali;13104;59;43951;1310443951;0;113;81,18107691;1;48;34,48399727;64;5;43;0;ON;52
Valparaiso;Concon;5103;59;43951;510343951;0;18;39,22508662;0;11;23,97088627;7;0;31;0;ON;40
Maule;Constitucion;7102;59;43951;710243951;0;21;41,70970048;1;9;17,87558592;11;4;29;0;ON;38
Atacama;Copiapo;3101;59;43951;310143951;1;15;8,732810917;0;7;4,075311761;8;0;48;0;ON;57
